last_new_job,target,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours
1,1,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,9,,,106
never,1,0.843,,No relevent experience,Full time course,Graduate,STEM,1,,,37
never,1,0.763,Female,No relevent experience,Full time course,High School,,2,,,51
1,1,0.92,,Has relevent experience,Part time course,Masters,Arts,3,,,40
1,1,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,18,Oct-49,Early Stage Startup,174
1,1,0.698,,No relevent experience,no_enrollment,Graduate,STEM,2,,,31
2,1,0.802,Male,No relevent experience,no_enrollment,High School,,<1,,,40
2,1,0.624,Female,Has relevent experience,Full time course,Masters,STEM,8,500-999,Pvt Ltd,69
never,1,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,,Public Sector,125
,1,0.743,,Has relevent experience,Part time course,Graduate,Other,4,<10,Pvt Ltd,334
,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,40
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Pvt Ltd,156
1,1,0.926,,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,7
1,1,0.884,Male,Has relevent experience,no_enrollment,Graduate,No Major,1,,,62
1,1,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,,,46
1,1,0.878,Male,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,124
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4
never,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,128
4,1,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,16
>4,1,0.555,,No relevent experience,Part time course,Graduate,STEM,11,,,140
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,100-500,Pvt Ltd,228
1,1,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,125
1,1,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,40
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,7
1,1,0.624,,Has relevent experience,no_enrollment,High School,,3,,,27
>4,1,0.926,Male,Has relevent experience,no_enrollment,High School,,18,500-999,Pvt Ltd,116
1,1,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,94
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,23
2,1,0.649,Male,No relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,10
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,67
1,1,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,,4
1,1,0.563,,No relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,140
never,1,0.624,,Has relevent experience,Part time course,High School,,1,<10,Pvt Ltd,10
1,1,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,14,,,5
never,1,0.742,Male,No relevent experience,Full time course,Graduate,STEM,2,,,220
never,1,0.92,,Has relevent experience,Part time course,Graduate,STEM,6,,,58
never,1,0.527,,No relevent experience,Full time course,High School,,4,,,178
1,1,0.924,Other,No relevent experience,Full time course,High School,,3,,,22
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,43
1,1,0.92,Male,No relevent experience,Full time course,High School,,2,500-999,Pvt Ltd,28
1,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,<10,Pvt Ltd,110
1,1,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,17
1,1,0.624,Male,Has relevent experience,,Graduate,STEM,3,Oct-49,Early Stage Startup,15
never,1,0.624,Male,No relevent experience,no_enrollment,High School,,5,,,51
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,46
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Oct-49,Pvt Ltd,152
>4,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,58
2,1,0.903,,Has relevent experience,no_enrollment,Masters,Humanities,19,<10,Funded Startup,23
4,1,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,116
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,,119
never,1,0.624,Male,No relevent experience,Full time course,High School,,1,,,26
2,1,0.92,,No relevent experience,no_enrollment,Masters,STEM,9,,,91
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,36
2,1,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,12
>4,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,15
2,1,0.725,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,88
2,1,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,89
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,5,Oct-49,Pvt Ltd,36
1,1,0.558,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,53
never,1,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,52
never,1,0.624,Male,No relevent experience,Part time course,Graduate,STEM,7,,,24
>4,1,0.939,Male,No relevent experience,Part time course,Graduate,STEM,14,,,334
1,1,0.624,,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,25
1,1,0.624,,Has relevent experience,Full time course,Masters,No Major,2,,,45
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,47
1,1,0.624,Male,No relevent experience,Full time course,High School,,10,,,109
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,13
2,1,0.527,Female,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,18
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,21
>4,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,47
4,1,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,,336
>4,1,0.91,,No relevent experience,Full time course,Masters,Business Degree,3,,,12
1,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,6
2,1,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,11,<10,Early Stage Startup,22
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Other,58
2,1,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,54
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,,Public Sector,200
2,1,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,2,100-500,Public Sector,35
4,1,0.689,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,,,72
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,112
1,1,0.624,Female,Has relevent experience,Full time course,Masters,STEM,<1,Oct-49,Pvt Ltd,54
never,1,0.624,,No relevent experience,no_enrollment,,,2,,,7
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,78
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,148
1,1,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,<10,NGO,33
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,32
1,1,0.92,Male,No relevent experience,Full time course,High School,,6,,,45
1,1,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,5,,,158
,1,0.878,,No relevent experience,no_enrollment,Masters,STEM,1,,,18
1,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,26
never,1,0.903,Male,No relevent experience,no_enrollment,,,6,,Pvt Ltd,178
4,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,14
1,1,0.579,,No relevent experience,Part time course,Primary School,,11,100-500,Pvt Ltd,14
1,1,0.624,Male,No relevent experience,Full time course,Masters,Other,2,Oct-49,,174
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,48
1,1,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,13
1,1,0.74,Male,No relevent experience,no_enrollment,Masters,STEM,14,1000-4999,NGO,196
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,12
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,12
1,1,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,,,6
1,1,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,37
1,1,0.754,,Has relevent experience,Full time course,Graduate,STEM,,,,12
1,1,0.555,Male,Has relevent experience,Part time course,Graduate,STEM,2,Oct-49,Pvt Ltd,19
1,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Oct-49,NGO,113
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,21
1,1,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,23
,1,0.897,,No relevent experience,Full time course,Masters,STEM,4,,,48
2,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,24
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,<10,Funded Startup,40
,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,20
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,35
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,28
4,1,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,43
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,134
1,1,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,,,80
3,1,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,13,,,37
1,1,0.579,,No relevent experience,Part time course,Graduate,STEM,4,,,28
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,,,68
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,2,,,16
2,1,0.92,Male,No relevent experience,Full time course,High School,,3,,,78
never,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,25
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,51
1,1,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,,168
1,1,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,202
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,196
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,24
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,40
2,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,32
1,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,78
1,1,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,10,100-500,Public Sector,87
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,26
never,1,0.743,,No relevent experience,,Graduate,STEM,2,,,22
1,1,0.923,Male,No relevent experience,Full time course,Graduate,STEM,4,,,8
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,78
>4,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,192
never,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,32
2,1,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,125
2,1,0.91,Male,No relevent experience,Full time course,Masters,STEM,>20,,,10
1,1,0.92,Male,No relevent experience,Full time course,High School,,5,Oct-49,NGO,42
never,1,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,,,40
4,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,55
2,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,22
1,1,0.91,Male,Has relevent experience,,Masters,STEM,2,50-99,Early Stage Startup,174
3,1,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,66
never,1,0.921,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,44
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Funded Startup,84
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,,,150
2,1,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,133
>4,1,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,92
,1,0.624,,No relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,160
never,1,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,,,51
never,1,0.92,Other,No relevent experience,Full time course,Graduate,STEM,9,,,100
1,1,0.92,,No relevent experience,Full time course,Masters,STEM,5,<10,Public Sector,8
never,1,0.896,Male,No relevent experience,Part time course,High School,,5,<10,Early Stage Startup,210
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,86
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,45
1,1,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,218
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,104
>4,1,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,10,,,6
1,1,0.698,Female,No relevent experience,no_enrollment,Graduate,Humanities,<1,,,52
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,6
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,,54
never,1,0.897,,No relevent experience,Full time course,Graduate,STEM,1,,,84
3,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,8
3,1,0.887,,No relevent experience,no_enrollment,Phd,STEM,>20,,,62
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,30
4,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,63
never,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,17,,,50
never,1,0.682,,Has relevent experience,Full time course,Graduate,STEM,3,,,13
3,1,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,140
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,138
never,1,0.887,Male,Has relevent experience,Part time course,High School,,16,,,102
1,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,,,50
never,1,0.624,,No relevent experience,no_enrollment,Primary School,,3,,,56
never,1,0.624,Male,No relevent experience,Part time course,Graduate,STEM,<1,,,13
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,3,,,34
2,1,0.848,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,8
never,1,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,24
never,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,61
1,1,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,16
4,1,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,65
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,164
4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,34
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,7,,,17
1,1,0.884,Other,Has relevent experience,no_enrollment,Graduate,Arts,<1,,,8
1,1,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,15
>4,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,,,,198
never,1,0.624,Male,No relevent experience,Full time course,High School,,2,,,78
1,1,0.527,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,96
1,1,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,141
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,160
1,1,0.887,,Has relevent experience,Part time course,High School,,6,10000+,Public Sector,91
4,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,111
never,1,0.896,Male,No relevent experience,Full time course,Graduate,STEM,7,,,78
never,1,0.624,Male,No relevent experience,Full time course,High School,,3,,,28
4,1,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,15
,1,0.92,Male,No relevent experience,Full time course,High School,,4,,,3
>4,1,0.855,,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,88
3,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,180
>4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,,,24
,1,0.698,,No relevent experience,Part time course,Masters,STEM,4,500-999,Public Sector,111
1,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,9
1,1,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,2,,,49
1,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,28
2,1,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,,,41
1,1,0.92,,Has relevent experience,Full time course,Graduate,STEM,7,,,3
2,1,0.89,,Has relevent experience,Part time course,Masters,STEM,8,50-99,Public Sector,81
1,1,0.743,,Has relevent experience,no_enrollment,Masters,STEM,8,,,44
1,1,0.698,,No relevent experience,Part time course,Graduate,STEM,7,,,22
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,48
never,1,0.68,,No relevent experience,no_enrollment,Masters,STEM,3,,Pvt Ltd,51
never,1,0.624,Male,No relevent experience,Full time course,High School,,3,,,7
>4,1,0.558,Male,No relevent experience,Part time course,High School,,6,,,63
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,214
2,1,0.887,Male,No relevent experience,no_enrollment,Graduate,Humanities,5,<10,Pvt Ltd,45
4,1,0.926,,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,80
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,50
4,1,0.624,,Has relevent experience,no_enrollment,,,5,,,50
2,1,0.624,,Has relevent experience,,Masters,STEM,3,Oct-49,Early Stage Startup,96
2,1,0.754,Male,No relevent experience,Full time course,Graduate,STEM,7,,,21
>4,1,0.795,,Has relevent experience,,Graduate,STEM,16,,,4
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Oct-49,NGO,268
3,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,166
2,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,4
>4,1,0.855,Other,No relevent experience,Part time course,Graduate,STEM,>20,,,34
1,1,0.689,Male,No relevent experience,Part time course,High School,,2,,,32
,1,0.698,,No relevent experience,Full time course,Masters,STEM,3,,,157
>4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,314
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,37
2,1,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,282
1,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,14
1,1,0.555,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,Pvt Ltd,18
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,,42
>4,1,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Public Sector,26
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,38
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,37
2,1,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,,94
never,1,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,12,,,59
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,53
2,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Pvt Ltd,50
never,1,0.722,Male,No relevent experience,Full time course,High School,,<1,,,24
1,1,0.92,Male,Has relevent experience,Full time course,Masters,STEM,>20,,,40
1,1,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,6
1,1,0.555,,No relevent experience,Full time course,High School,,4,,,73
1,1,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,22
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,11,,,77
1,1,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,62
never,1,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4,,,14
4,1,0.855,,Has relevent experience,Full time course,Masters,STEM,14,10000+,Pvt Ltd,12
>4,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14,,,89
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,72
never,1,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,62
never,1,0.789,Female,No relevent experience,Full time course,Graduate,STEM,4,,,308
1,1,0.624,Male,Has relevent experience,,Masters,STEM,12,,,98
2,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,140
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,88
2,1,0.83,Male,Has relevent experience,Part time course,,,>20,50-99,Pvt Ltd,37
never,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,34
never,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,500-999,,44
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,21
never,1,0.624,Male,No relevent experience,Full time course,High School,,2,,,116
never,1,0.55,,No relevent experience,Full time course,Graduate,STEM,4,,,153
,1,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,12
1,1,0.766,Female,No relevent experience,Full time course,Graduate,Other,3,,,42
1,1,0.624,Male,Has relevent experience,,Graduate,STEM,3,Oct-49,Early Stage Startup,21
1,1,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,24
1,1,0.74,Male,Has relevent experience,Part time course,Masters,STEM,20,,,39
1,1,0.923,Female,Has relevent experience,no_enrollment,Graduate,Humanities,18,,,13
1,1,0.92,Male,Has relevent experience,Full time course,High School,,9,,,156
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,81
never,1,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,14,Oct-49,Pvt Ltd,112
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,100
never,1,0.92,,No relevent experience,Full time course,Graduate,STEM,10,,Public Sector,45
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,13,,,87
2,1,0.855,Male,No relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,36
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,41
4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,17
1,1,0.92,Male,No relevent experience,Full time course,High School,,8,,,118
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,22
1,1,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Oct-49,Early Stage Startup,24
1,1,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,30
1,1,0.698,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,Oct-49,Pvt Ltd,198
1,1,0.698,,No relevent experience,Part time course,Graduate,STEM,9,,,53
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,204
2,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,43
>4,1,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,6,,,21
1,1,0.865,Male,No relevent experience,Full time course,Graduate,STEM,1,,,25
,1,0.624,Male,No relevent experience,no_enrollment,Graduate,,3,,,100
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,47
never,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,14
1,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,24
>4,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,62
1,1,0.558,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,74
1,1,0.624,Male,No relevent experience,,,,4,100-500,,107
>4,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,18,,,94
>4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,6
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,,,46
2,1,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Public Sector,29
1,1,0.767,Male,No relevent experience,Full time course,Graduate,STEM,5,,,17
never,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,8,,,30
1,1,0.74,,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,63
1,1,0.558,,No relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,96
>4,1,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,63
1,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,,,74
1,1,0.92,Male,No relevent experience,Full time course,,,1,,,80
1,1,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,,94
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,19
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,39
1,1,0.92,,No relevent experience,Full time course,High School,,6,,,43
2,1,0.682,,No relevent experience,no_enrollment,Graduate,Other,,,,21
never,1,0.624,,No relevent experience,Full time course,High School,,7,,,132
4,1,0.624,,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,34
never,1,0.691,,No relevent experience,Full time course,High School,,3,,,3
>4,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,6
1,1,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,NGO,166
never,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,62
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,42
